id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
310338,Harlem/Hamilton Heights Sunny Room,745069,Kimberly,Manhattan,Harlem,40.82451,-73.94457,Private room,75,3,30,2019-01-01,0.35,3,322
318021,Room in Huge 1200sf W Harlem Suite,1632149,Michael,Manhattan,Harlem,40.80343,-73.9531,Private room,110,3,47,2019-06-30,0.57,1,248
336220,Stylish & Quiet NYC Retreat!,1711529,Jason,Manhattan,Harlem,40.803,-73.95278,Private room,125,3,202,2019-06-19,2.29,1,217
342995,Unique private room and bathroom in Brownstone,1740216,Laura,Manhattan,Harlem,40.81169,-73.94355,Private room,75,2,77,2019-07-01,0.88,2,144
343971,Beautiful Room in a Beautiful New NYC Apartment,10609846,Ben,Manhattan,Harlem,40.83177,-73.95,Private room,89,1,56,2018-07-16,0.64,1,365
387377,THERE'S NO PLACE LIKE HOME.........,390251,Lilly,Manhattan,Harlem,40.80151,-73.9522,Entire home/apt,165,2,70,2019-06-03,0.80,4,15
396636,Stylish Designer Studio with Piano,1981742,Daniel,Manhattan,Harlem,40.83091,-73.94223,Entire home/apt,135,5,38,2019-05-16,0.44,1,253
449130,Your Own Private Entrance Studio in Stylish Duplex,2229582,Yamil,Manhattan,Harlem,40.8179,-73.94319,Private room,94,1,95,2019-06-28,1.09,1,18
455801,Hello! Cozy-Singles NYC- Upper Manhattan- Harlem!!,2265770,Jeanine,Manhattan,Harlem,40.80533,-73.95204,Private room,65,4,109,2018-09-19,1.25,3,0
456526,Central Harlem Comfy Bedroom with Private Bath,2270183,Kaye,Manhattan,Harlem,40.81713,-73.94217,Private room,75,3,36,2019-06-23,1.76,1,47
476983,"PRIVATE Room in Spacious, Quiet Apt",277379,Agnes,Manhattan,Harlem,40.82537,-73.94392,Private room,85,1,439,2019-07-05,5.12,2,238
501082,Private Bdrm & Bath-30-night min-Weekly Maid Serv.,2471671,Joyce,Manhattan,Harlem,40.82392,-73.94205,Private room,79,30,185,2019-06-07,2.15,1,302
518960,Cozy and quiet with secret garden,2155832,Federico,Manhattan,Harlem,40.82823,-73.94691,Entire home/apt,90,4,266,2019-07-04,3.17,1,150
530431,"Bright, Renovated 1BR in Brownstone",2605064,Larah,Manhattan,Harlem,40.80654,-73.95019,Entire home/apt,220,3,194,2019-07-04,2.42,1,338
540057,Stylish Uptown Westside Apt.,2653648,Kareem,Manhattan,Harlem,40.82445,-73.95243,Entire home/apt,185,1,102,2019-06-13,1.19,2,91
552639,Beautiful 2-BDRM Brownstone Apartment,2518984,Historic Harlem,Manhattan,Harlem,40.81757,-73.94709,Entire home/apt,220,3,33,2019-06-22,0.51,2,174
573612,"Sunny Private Bedroom by Express Train, Colleges!",2270624,Ny,Manhattan,Harlem,40.81199,-73.95116,Private room,79,1,132,2019-06-16,1.56,2,335
590903,CLOSE TO CENTRAL PRK & EXPRESS TRAINS ABCD 2/3,1345769,Wowa,Manhattan,Harlem,40.80797,-73.9489,Private room,75,5,46,2019-05-05,0.60,1,343
613528,Full-Service Studio Apt in Brownstone/Townhouse,2518984,Historic Harlem,Manhattan,Harlem,40.81726,-73.94583,Entire home/apt,80,2,54,2019-07-01,0.74,2,193
644833,3 Bedroom 2.5  Bath Multilevel Home,195137,James,Manhattan,Harlem,40.82312,-73.94971,Entire home/apt,433,5,108,2019-06-03,1.44,2,318
646147,Private rooms on a XLarge 3 br 2 baths,352230,Andrea,Manhattan,Harlem,40.82732,-73.95112,Private room,145,3,39,2016-12-08,0.47,1,44
683821,Spacious Private room in beautiful 1BR near Park,3447309,Mie,Manhattan,Harlem,40.80314,-73.95768,Private room,55,3,66,2019-06-17,0.80,2,13
728493,Feel at HOME away from HOME,1601416,Clement & Natalia,Manhattan,Harlem,40.81073,-73.9437,Private room,70,7,67,2019-01-01,0.87,1,0
728498,WEST HARLEM  PRIVATE BEDROOM,3779334,Lex And Derek,Manhattan,Harlem,40.80517,-73.95404,Private room,80,1,135,2019-06-22,1.67,1,365
732624,1 Pvt. Room in Upper West Manhattan,3813161,Cleveland,Manhattan,Harlem,40.81908,-73.94776,Private room,65,1,327,2019-06-29,4.01,1,287
775280,New-York Family Friendly 2bdr/2bath,4089511,Marie,Manhattan,Harlem,40.81381,-73.94314,Entire home/apt,280,4,97,2019-06-28,1.25,2,48
786685,Big Brnstn Grdn Apt 2 stops to Midtown,4147380,Lauren,Manhattan,Harlem,40.82294,-73.94999,Entire home/apt,225,1,50,2019-06-14,0.72,1,265
793951,Beautiful Bedroom in Harlem,4182834,Cruz,Manhattan,Harlem,40.82169,-73.93882,Private room,78,1,52,2017-08-14,0.66,1,0
798429,Modern 1-bedroom in Harlem Heights,4204890,Martin,Manhattan,Harlem,40.82536,-73.94923,Entire home/apt,115,3,186,2019-06-17,2.32,1,237
802498,Manhattan *SuperHost* Luxury Master Bedrm PRIVATE,512878,Michelle,Manhattan,Harlem,40.82974,-73.94193,Private room,85,1,190,2019-06-30,3.70,2,178
815465,Central Park North Guest House,4284154,Jennifer,Manhattan,Harlem,40.80139,-73.95433,Entire home/apt,135,3,205,2019-06-11,3.19,2,184
818481,MANHATTAN BEAUTIFUL PIANO ROOM,4299040,Ale,Manhattan,Harlem,40.82258,-73.95418,Private room,60,2,67,2019-06-28,0.88,4,117
818518,MANHATTAN BEAUTIFUL FIRESCAPE ROOM,4299040,Ale,Manhattan,Harlem,40.82238,-73.95534,Private room,60,2,48,2019-06-23,0.61,4,114
819228,MANHATTAN CONVENIENT 2 CLOSET ROOM,4299040,Ale,Manhattan,Harlem,40.82173,-73.95548,Private room,60,2,33,2019-05-28,0.46,4,211
819893,MANHATTAN CONVENIENT NICE ROOM IN NYC,4299040,Ale,Manhattan,Harlem,40.82233,-73.95568,Private room,60,2,36,2019-05-19,0.54,4,133
823618,"Large,sunny private room in Harlem",4324286,Ettice,Manhattan,Harlem,40.81024,-73.94154,Private room,80,4,41,2019-06-20,0.52,2,119
854521,"Room, Central Location, Priv. Entry",4463092,Samuel,Manhattan,Harlem,40.80925,-73.95541,Private room,62,2,45,2019-07-04,0.64,2,310
855919,Lovely Apt. in the heart of Harlem,4473860,Marina,Manhattan,Harlem,40.80845,-73.94435,Entire home/apt,125,1,64,2019-07-01,1.37,1,135
865355,Spacious and Comfortable Room!,4543792,George,Manhattan,Harlem,40.82719,-73.94484,Private room,90,7,35,2019-04-30,0.48,1,312
866890,Budget/diamond in heart of Harlem,4555996,Ben,Manhattan,Harlem,40.82316,-73.94129,Private room,65,3,68,2019-07-05,0.88,2,361
891117,Private Bedroom in Manhattan,4734398,Jj,Manhattan,Harlem,40.82264,-73.94041,Private room,49,1,594,2019-06-15,7.57,3,339
895386,NYC-THE BEST: Stay in Comfy Apt Manhattan-Harlem!,2265770,Jeanine,Manhattan,Harlem,40.80706,-73.95403,Entire home/apt,170,5,86,2019-06-21,1.13,3,29
903947,Beautiful Bedroom in Manhattan,4734398,Jj,Manhattan,Harlem,40.82124,-73.93838,Private room,49,1,597,2019-06-23,7.72,3,342
903972,Great Bedroom in Manhattan,4734398,Jj,Manhattan,Harlem,40.82085,-73.94025,Private room,49,1,607,2019-06-21,7.75,3,293
939657,Behind the Red Door II ,5076827,Diane And Craig,Manhattan,Harlem,40.81071,-73.94493,Entire home/apt,140,30,81,2019-05-31,1.05,2,194
971158,Sunny room with private bathroom,5286584,Liya,Manhattan,Harlem,40.80667,-73.95562,Private room,100,2,53,2019-06-23,0.70,1,350
980561,"Beautiful, private, uptown studio",15742,Alix,Manhattan,Harlem,40.82892,-73.94745,Entire home/apt,88,3,37,2018-09-08,0.48,1,47
983625,Great Studio in the heart of Harlem,4548229,Brinton,Manhattan,Harlem,40.80421,-73.94302,Entire home/apt,135,30,190,2019-06-04,2.63,4,253
993040,YOUR HARLEM HOME AWAY FROM HOME!!! ,5454862,Barbara,Manhattan,Harlem,40.8278,-73.94891,Entire home/apt,97,3,185,2019-06-14,2.46,1,6
1005416,South Harlem Gem! 113th St & 8th Ave,5529633,Michael,Manhattan,Harlem,40.80132,-73.95568,Shared room,75,1,43,2019-06-02,0.61,1,9
1005763,★Private Room Overlooking the Park★,450050,Yakov & Cynthia,Manhattan,Harlem,40.81309,-73.95267,Private room,99,10,45,2015-08-05,0.60,1,83
1023529,Convenient and private,5634395,Sarah,Manhattan,Harlem,40.82153,-73.95512,Private room,52,3,163,2019-06-05,2.17,2,0
1044502,HELLO HARLEM,5749899,Obora & Michael,Manhattan,Harlem,40.8035,-73.94764,Entire home/apt,195,4,128,2019-06-22,1.76,1,278
1049224,Beautiful duplex in a brownstone,1740216,Laura,Manhattan,Harlem,40.81241,-73.94371,Entire home/apt,190,30,31,2018-01-04,0.43,2,84
1072212,Relaxed in New York,5897760,Eo,Manhattan,Harlem,40.825,-73.94132,Private room,50,3,145,2019-06-09,1.97,1,211
1096511,Private Room in Large Apt w/ Gorgeous Park View,364499,Ife,Manhattan,Harlem,40.80602,-73.95362,Private room,85,2,233,2019-06-25,3.12,1,72
1112407,Harlem Short Term Stay,6105036,George,Manhattan,Harlem,40.80477,-73.9512,Entire home/apt,158,4,37,2019-06-23,0.49,3,314
1127140,Manhattan NYC - The Blue Room,6158233,Craig,Manhattan,Harlem,40.82865,-73.94621,Private room,47,3,61,2019-06-15,0.81,1,285
1130138,West Harlem Clean Park 1 Bedroom,1124797,Marianna,Manhattan,Harlem,40.82101,-73.94582,Entire home/apt,110,3,82,2019-06-30,1.09,1,15
1151343,Large  room in 2/1 on park w/2day discounts,4910820,Alex,Manhattan,Harlem,40.80449,-73.95687,Private room,94,1,30,2019-07-05,0.40,1,218
1180296,Comfortable Central Park North Rm,3274316,Clotaire,Manhattan,Harlem,40.8004,-73.95645,Private room,125,1,85,2019-06-29,1.15,1,301
1252565,Simple Spacious Uptown Bedroom,6824711,Jordan,Manhattan,Harlem,40.82427,-73.94428,Private room,58,5,66,2018-12-16,0.91,1,242
1258651,Chic Historic Harlem Brownstone,6854750,Margo,Manhattan,Harlem,40.80707,-73.94884,Entire home/apt,300,3,66,2019-06-13,1.62,1,286
1263964,Designer amazing room in NYC!!,6881792,Carlos,Manhattan,Harlem,40.81388,-73.95105,Private room,95,5,206,2019-06-21,2.89,1,252
1306749,Superstar Manhattan Apt - Harlem,5230482,Anthony,Manhattan,Harlem,40.82612,-73.95216,Entire home/apt,145,2,64,2019-07-02,0.91,1,132
1342515,Furnished Room + Bath in Hamiliton Heights,7281500,Christian,Manhattan,Harlem,40.82343,-73.94507,Private room,61,1,86,2019-06-30,1.83,1,233
1347204,Beautiful Central Harlem sleeps 4,7309232,London,Manhattan,Harlem,40.80861,-73.94574,Entire home/apt,190,3,123,2019-07-02,1.73,3,248
1348118,Sweet Deal*Harlem2bdrm Apt #1/Sleeps4,7309232,London,Manhattan,Harlem,40.80862,-73.94516,Entire home/apt,185,3,141,2019-06-25,2.00,3,258
1349237,"Bright, Very Spacious, & Quiet Room in Manhattan",7320160,Smyles And Diara,Manhattan,Harlem,40.80887,-73.94756,Private room,85,2,146,2019-06-30,2.01,1,129
1438870,Spacious very High ceiling place !,7728790,Celin,Manhattan,Harlem,40.82407,-73.94434,Private room,65,7,40,2019-06-13,0.86,1,64
1440363,Artsy Harlem Guest Space,7735666,Laura,Manhattan,Harlem,40.81623,-73.94907,Entire home/apt,125,3,232,2019-06-13,3.22,1,47
1465446,Historic Townhouse with Private Backyard,7850260,Raymond,Manhattan,Harlem,40.80533,-73.94665,Entire home/apt,175,1,152,2019-07-04,4.54,3,248
1467392,"VERY BIG, BEDROOM/ PRIVATE BATHROOM.",7858210,Maxime,Manhattan,Harlem,40.81384,-73.93973,Private room,60,2,125,2019-06-28,1.77,4,167
1497024,New York City Historical Brownstone Ground Floor,8000315,Naima,Manhattan,Harlem,40.82124,-73.94973,Entire home/apt,100,2,271,2019-06-30,3.85,2,270
1549413,Beautiful Studio in Heart of Harlem,4548229,Brinton,Manhattan,Harlem,40.8033,-73.95008,Entire home/apt,135,31,177,2019-06-06,2.49,4,340
1578103,Private room in Harlem gem with fab New Yorkers!,245881,Steph,Manhattan,Harlem,40.80355,-73.95227,Private room,99,2,30,2019-06-29,2.61,1,24
1586773,Beautiful Brownstone in West Harlem,8455776,Wendy,Manhattan,Harlem,40.82453,-73.94923,Entire home/apt,155,1,123,2019-06-24,1.74,2,170
1617443,Great Artistic Studio in Historic Building,2240143,Pavel,Manhattan,Harlem,40.81606,-73.94363,Shared room,85,3,38,2019-05-27,0.56,1,157
1619695,Only 10 mins to CENTRAL PARK! :),8616291,Chikie,Manhattan,Harlem,40.82184,-73.95031,Private room,69,5,152,2019-06-29,2.14,2,110
1633420,NYC Harlem cozy private room,8677477,Tia,Manhattan,Harlem,40.81307,-73.93854,Private room,80,1,73,2019-05-24,1.08,1,309
1688914,Strivers Row Sanctuary in Harlem - Monthly,8925763,Joy,Manhattan,Harlem,40.8174,-73.94629,Entire home/apt,110,30,128,2019-06-28,1.82,2,314
1696050,"Spacious Room, Central Location, Historic block.",4463092,Samuel,Manhattan,Harlem,40.80339,-73.95167,Private room,71,2,64,2019-06-26,1.02,2,18
1700471,CHARM Rm HAMILTON HEIGHTS Harlem,8289663,Shane,Manhattan,Harlem,40.81976,-73.94029,Private room,60,3,101,2019-06-10,1.44,1,340
1716640,One Stop to TimesSQ Vacation Apt,9051298,Lydiah,Manhattan,Harlem,40.81027,-73.94639,Entire home/apt,75,5,31,2016-04-11,0.49,2,0
1771965,Fully furnished 2 Bedrooms floor-through apartment,9306716,Sophie,Manhattan,Harlem,40.80266,-73.94728,Entire home/apt,200,60,74,2019-04-14,1.08,1,233
1781786,Charming 1BR  ,9352452,Zuffina,Manhattan,Harlem,40.80395,-73.95519,Entire home/apt,150,3,50,2019-05-07,0.74,1,152
1791105,Harlem Oasis,8535372,Ephraim,Manhattan,Harlem,40.81157,-73.95335,Private room,60,1,57,2019-05-24,0.91,1,301
1813829,Enjoy Harlem Renassiance Sunny Room,9501531,Andre,Manhattan,Harlem,40.82519,-73.9453,Private room,60,1,93,2019-07-02,1.34,3,358
1831227,Brownstone Penthouse Apartment,6499364,David,Manhattan,Harlem,40.80964,-73.94098,Entire home/apt,149,4,35,2019-06-19,0.52,1,16
1914231,"Perfect Harlem, New York Retreat",9709235,Ferris,Manhattan,Harlem,40.81056,-73.943,Entire home/apt,140,2,322,2019-07-01,4.71,1,258
1919766,Full of Harlem Soul & Charm,9501531,Andre,Manhattan,Harlem,40.82438,-73.94332,Private room,60,1,245,2019-07-07,3.60,3,336
1928961,Futon 2.0,9989761,Gaudhi,Manhattan,Harlem,40.80026,-73.95197,Shared room,45,3,229,2019-06-22,3.36,2,312
1937226,Awesome Harlem House 3 bdr 2 floors,8826175,Grover,Manhattan,Harlem,40.80874,-73.94756,Entire home/apt,174,3,177,2019-06-11,2.62,3,165
1945115,Beautiful Luxury Room in Central Harlem/Columbia,10061009,Minetta,Manhattan,Harlem,40.80419,-73.95582,Private room,90,4,57,2019-07-05,2.67,1,74
1988823,Family Friendly Apt in Quiet Building,10256663,Rachel,Manhattan,Harlem,40.81402,-73.94358,Entire home/apt,175,3,136,2019-07-02,2.00,1,171
2028677,1BR in HARLEM...SUNNY & SPACIOUS,9852787,Brooklyn,Manhattan,Harlem,40.81639,-73.94085,Entire home/apt,115,7,57,2019-05-25,0.89,1,125
2033846,"Boutique Hip Hotel Feel, WiFi, NetFlix, Private",667627,Marvin,Manhattan,Harlem,40.81728,-73.94583,Entire home/apt,95,4,72,2019-05-19,1.10,1,11
2055303,South Harlem 1 Bedroom Apartment,10526058,Ashley & Nate,Manhattan,Harlem,40.80163,-73.95413,Entire home/apt,145,3,58,2017-01-01,0.97,1,0
2111336,Nice Modern Mirrored Room in NYC,10764579,Kevin,Manhattan,Harlem,40.82532,-73.94992,Private room,55,14,66,2019-04-30,1.12,1,17
2119216,"Affordable, Private, Simple & Clean NYC Flat!",10806025,Christina,Manhattan,Harlem,40.82029,-73.93861,Entire home/apt,80,1,353,2019-06-19,5.26,1,258
2127713,GREAT COZY APT,8384058,Hb,Manhattan,Harlem,40.81143,-73.94248,Entire home/apt,98,8,37,2018-12-12,0.59,1,170
2141667,Riverview at Lovely Harlem/UWS Home,10929872,Carlyn,Manhattan,Harlem,40.81968,-73.95353,Private room,93,2,138,2019-06-05,2.23,1,7
2170035,Historical Harlem @ express train!,11070320,Tracy,Manhattan,Harlem,40.812,-73.95367,Private room,90,3,82,2018-04-23,1.29,1,0
2183423,2 Convertible Bdrms Great for 1-6,5414067,Adrianne,Manhattan,Harlem,40.81333,-73.94194,Entire home/apt,165,3,142,2019-06-14,2.27,2,301
2189742,*Queen-sized comfort in cozy Historic Sugar Hill*,11167829,Dana  (& Justin),Manhattan,Harlem,40.82811,-73.94372,Private room,49,2,79,2019-06-09,1.22,3,52
2263265,Paddy Pad,9989761,Gaudhi,Manhattan,Harlem,40.80119,-73.95295,Private room,81,1,133,2019-06-04,2.23,2,13
2334411,Amazing New York apt  in Harlem with Backyard!!!,11280333,Brenda,Manhattan,Harlem,40.81128,-73.94117,Entire home/apt,85,3,82,2019-06-30,1.38,1,35
2407196,"Harlem 1 BR, Private Master Bath",5905011,Annette,Manhattan,Harlem,40.81904,-73.94325,Private room,98,2,182,2019-06-23,2.85,1,312
2473611,Overlooking Harlem,12649246,Leah,Manhattan,Harlem,40.80121,-73.95002,Private room,92,2,173,2019-06-19,2.71,1,276
2473861,Royal Harlem TRIPLEX Home 5 Beds,8826175,Grover,Manhattan,Harlem,40.80705,-73.94452,Entire home/apt,175,3,157,2019-06-22,2.46,3,38
2538248,Large newly renovated studio ,9743617,Patricia,Manhattan,Harlem,40.81472,-73.94291,Entire home/apt,124,5,124,2019-06-25,1.93,2,279
2563440,Big & Cozy Private Room,8785876,Alessandro,Manhattan,Harlem,40.8235,-73.95144,Private room,68,1,86,2019-06-10,1.36,1,64
2563611,Apartment 6,1163315,Craig,Manhattan,Harlem,40.8029,-73.95694,Private room,104,3,298,2019-06-27,4.67,1,42
2586484,Large Private Room,6970030,Wendy,Manhattan,Harlem,40.80546,-73.95221,Private room,85,3,51,2019-06-22,1.27,1,66
2631224,Tasteful Room in Charming Two Bedroom Apartment,6243156,Yoni,Manhattan,Harlem,40.82424,-73.94664,Private room,70,2,228,2019-07-06,4.27,1,247
2683758,City Life in Harlem,13736818,John,Manhattan,Harlem,40.80494,-73.95638,Entire home/apt,105,5,132,2019-06-20,2.09,1,12
2700296,Sunny Bedroom for two,13792543,Gregory,Manhattan,Harlem,40.8084,-73.95123,Private room,99,3,81,2019-07-01,1.28,3,307
2700596,Comfortable bedroom for one person,13792543,Gregory,Manhattan,Harlem,40.80697,-73.95203,Private room,85,3,100,2019-06-30,1.60,3,341
2744185,"PRIVATE, GIGANTIC full floor loft w/priv bath",2739598,Sandy,Manhattan,Harlem,40.81677,-73.94371,Private room,175,3,89,2019-05-28,1.41,1,324
2778250,Queen size bedroom with river view! (Female only),4417252,Amina,Manhattan,Harlem,40.83252,-73.94916,Private room,68,9,31,2019-06-22,0.61,1,129
2786015,Comfortable Strivers Row Hideaway - Monthly Rental,8925763,Joy,Manhattan,Harlem,40.81781,-73.94577,Entire home/apt,110,30,101,2019-03-09,1.61,2,331
2858010,☀️Sunny Central Park North☀️,14611970,Chad,Manhattan,Harlem,40.80005,-73.95212,Private room,111,3,104,2019-06-23,1.65,1,317
2940163,Sunny 1BR near Central Park close to Columbia U.,15002363,Michael,Manhattan,Harlem,40.80071,-73.9534,Private room,100,3,60,2019-06-08,2.26,1,0
2958412,A beautiful modern 3 bedroom apt,15099550,Bah.,Manhattan,Harlem,40.80879,-73.94127,Entire home/apt,290,1,77,2019-07-01,1.25,1,252
2979714,Cozy Private RM Near Central Park N,15198359,Grace Brigitte,Manhattan,Harlem,40.80095,-73.9541,Private room,80,7,95,2019-06-14,1.56,1,278
3018422,Private Room with Private Bath,8656650,Genny,Manhattan,Harlem,40.80453,-73.95699,Private room,110,2,37,2018-12-09,0.60,1,182
3098703,At home in Historic Harlem,9716281,Sarah,Manhattan,Harlem,40.80399,-73.94665,Private room,100,250,91,2018-08-10,1.47,1,138
3198365,Cozy Studio Close to Central Park,16209547,Gina,Manhattan,Harlem,40.80185,-73.95667,Entire home/apt,175,2,142,2019-06-29,2.39,2,339
3201696,Cozy 5 Bdrm in Historic Harlem NY,13789963,Larry,Manhattan,Harlem,40.82931,-73.94358,Entire home/apt,345,3,141,2019-07-05,2.34,1,273
3235070,"Peaceful, beautiful home away ",14337132,Norva,Manhattan,Harlem,40.80118,-73.95451,Entire home/apt,150,2,31,2019-06-16,0.54,1,0
3247291,Comfort and Charm in Harlem Brownstone near Subway,16425715,Soon,Manhattan,Harlem,40.81198,-73.9437,Private room,80,1,134,2019-07-03,4.36,1,227
3303382,Hamilton Heights - Private Guest Suite,16683574,Delphine And Michael,Manhattan,Harlem,40.82888,-73.94997,Entire home/apt,145,4,115,2019-06-29,1.90,2,262
3403034,Modern Manhattan Living Suite 2A,17161465,Judette,Manhattan,Harlem,40.82967,-73.94428,Entire home/apt,95,30,36,2019-04-30,0.61,1,245
3450210,Spacious Apt in Townhouse near Columbia University,17389236,Emilie,Manhattan,Harlem,40.80493,-73.95677,Entire home/apt,215,1,107,2019-06-22,1.80,1,47
3458525,Modern & Cozy 1BD Garden Apt,17430718,Natasha,Manhattan,Harlem,40.81511,-73.94315,Entire home/apt,115,3,64,2019-06-19,1.05,2,211
3512428,Lovely room in doorman building,17616305,Gabrielle,Manhattan,Harlem,40.82774,-73.9508,Private room,90,2,127,2019-07-06,2.15,1,58
3530122,Cozy Harlem Flat!,228012,Kev,Manhattan,Harlem,40.81792,-73.94236,Entire home/apt,135,5,76,2019-07-06,1.28,1,257
3533777,Private Room In Clean Spacious Apt,17791467,Anthony,Manhattan,Harlem,40.82233,-73.93779,Private room,69,2,249,2019-06-16,4.12,2,132
3543227,Private Suite 15min to Times Square,3912009,Brendan,Manhattan,Harlem,40.82193,-73.94499,Private room,95,3,160,2019-07-01,2.78,2,0
3550879,Beautiful Harlem apt with views,17874864,Kayvon,Manhattan,Harlem,40.8214,-73.95675,Shared room,200,1,31,2016-11-01,0.53,1,365
3585452,A Beautiful Brownstone Apartment,17943391,Michael,Manhattan,Harlem,40.809,-73.94263,Entire home/apt,140,2,292,2019-06-26,4.95,2,186
3613839,Cozy  and sunny room in Manhattan,17450462,Esther,Manhattan,Harlem,40.82544,-73.9402,Private room,65,7,45,2019-06-09,0.92,1,290
3780113,Studio apartment,5785240,Laurent,Manhattan,Harlem,40.80919,-73.94815,Entire home/apt,120,3,80,2019-06-29,1.37,1,245
3790746,Tidy Sweet Room in Sugar Hill/Hamilton Heights,1317384,Tamara,Manhattan,Harlem,40.82621,-73.94596,Private room,72,3,154,2019-06-22,2.72,2,153
3808323,Large Private Rm in Historic Central Harlem Home,265278,Atlantis & Carmen,Manhattan,Harlem,40.80384,-73.94692,Private room,68,3,164,2019-06-21,2.85,1,87
3924820,Manhattan - Next to Subway!,1632428,Matias & Marlana,Manhattan,Harlem,40.82035,-73.95529,Private room,99,1,75,2018-06-27,1.31,2,361
3953585,Manhattan Private Room15min=TimesSQ,7580038,Jack Andrew,Manhattan,Harlem,40.82546,-73.94629,Private room,39,4,33,2019-06-04,0.57,3,292
3968434,SUNNY HUDSON RIVER VIEW   2BATHRM APT NEAR SUBWAY,1100494,Mike&Mavi,Manhattan,Harlem,40.82257,-73.95565,Private room,50,30,46,2017-08-24,0.79,3,330
3979628,BR/Private Bath 10Mins to TIME SQ,2766755,Mara,Manhattan,Harlem,40.8095,-73.95395,Private room,88,2,171,2019-06-16,2.93,2,234
4025329,SPACIOUS STUDIO-HIGH END FINISHES,9743617,Patricia,Manhattan,Harlem,40.81586,-73.94117,Entire home/apt,129,5,91,2019-06-17,1.63,2,260
4069341,Urban Rustic Retreat,21105084,Sugeiry,Manhattan,Harlem,40.81575,-73.9537,Entire home/apt,145,7,34,2017-10-23,0.58,2,0
